pergunta;resposta
Qual o nome da floresta amazônica em português?;Floresta amazônica
Quantos quilômetros quadrados da bacia amazônica são cobertos pela floresta tropical?;5.500.000 quilômetros quadrados
Quantos países compartilham a região da bacia amazônica?;Nove nações
Qual o termo utilizado para definir a Amazônia no contexto legal do Brasil?;Amazônia Legal
Em que ano foi estabelecida a definição de 'Amazônia Legal' no Brasil?;1966
Qual é o percentual de território amazônico localizado no Brasil?;60%
Que reconhecimento a Amazônia recebeu da UNESCO em 2000?;Patrimônio Mundial
Quantos estados ou departamentos em diferentes países contêm a palavra 'Amazonas' em seus nomes?;Quatro nações
Qual a área total da bacia amazônica?;7 milhões de quilômetros quadrados
Em que categoria de florestas tropicais a Amazônia é reconhecida como a maior?;Mais da metade das florestas tropicais remanescentes do planeta
