pergunta;resposta
Em que ano se iniciou a crise petrolífera?;1973
Qual organização proclamou o embargo petrolífero que deu início à crise de 1973?;Organização dos Países Árabes Exportadores de Petróleo (OPAEP)
A quais nações o embargo petrolífero foi inicialmente direcionado?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Qual foi o aumento aproximado do preço do petróleo, em dólares por barril, durante a crise de 1973?;De US$ 3 para cerca de US$ 12
A crise de 1973 é conhecida como qual 'choque' na história econômica?;O primeiro choque do petróleo
Além de Israel, quais outros países foram incluídos no embargo após a fase inicial?;Portugal, Rodésia e África do Sul
Qual evento militar estava em curso quando o embargo petrolífero foi proclamado?;A Guerra do Yom Kippur
O embargo petrolífero de 1973 teve efeitos de curto e longo prazo em quais áreas?;Política e economia global
Qual foi o preço do petróleo ao final do embargo, em março de 1974?;Cerca de US$ 12 por barril
Qual foi o segundo choque do petróleo?;A crise do petróleo de 1979
