pergunta;resposta
Qual a origem étnica da aristocracia normanda?;Viquingues da Escandinávia.
Qual o significado do nome 'normano'?;Significa 'homens do Norte'.
Além da colonização da Normandia, cite outro papel importante desempenhado pelos normandos na Europa Medieval.;A Conquista Normanda da Inglaterra.
Qual o tipo de construção arquitetônica associada aos normandos, exemplificada na Igreja de St. Mary em Mortehoe?;Arquitetura normanda.
Qual o papel dos normandos na Batalha de Soissons (923)?;Comandaram a batalha.
Qual a relação entre o Castelo de Taunton e os normandos?;É do tipo 'Normans'.
Quais línguas eram faladas pelos normandos?;Latim, Old Norman e Old Norse.
Qual o papel dos normandos na Batalha de Misilmeri?;Foram combatentes.
Qual a importância do Tapete de Bayeux para o estudo dos normandos?;Registra cenas da Conquista Normanda da Inglaterra.
Além de combatentes, que outro papel os normandos desempenharam na tomada de Mahdia em 1159-1160?;Foram combatentes.
