pergunta;resposta
Em que ano a dinastia Yuan foi formalmente estabelecida?;1271
Qual era a capital da dinastia Yuan?;Khanbaliq
Qual foi o nome chinês da dinastia Yuan?;Yuán cháo
Qual evento teve como combatentes a dinastia Yuan?;Mongol conquest of the Song dynasty
Em que ano a dinastia Yuan chegou ao fim?;1368
Qual religião era praticada na dinastia Yuan?;Buddhism, Mongolian Tengrism/Chinese Heaven worship, Shamanism, Taoism, Confucianism, Chinese folk religion, Chinese Nestorian Christianity, Roman Catholic Christianity, Judaism, Chinese Manichaeism, Islam
Qual o nome da dinastia em mongol?;Dai-ön Yeke Mongγol Ulus
Qual era o nome da dinastia em chinês?;Great Yuan
Em que ano ocorreu a Batalha de Bạch Đằng, com combatentes da dinastia Yuan?;1288
Qual o nome do modelo de página wiki utilizado pela dinastia Yuan?;Template:Main
