pergunta;resposta
Qual é a capital de Vitória, na Austrália?;Não. Vitória é uma cidade localizada no estado da Victoria, na Austrália.
Em que estado está localizada a cidade de Vitória, na Austrália?;Vitória está situada no estado da Victoria, na Austrália.
Qual é a população estimada de Vitória, na Austrália, em 2021?;673.654
Qual é a área geográfica de Vitória, na Austrália, em quilômetros quadrados?;918
Quando foi fundada a cidade de Vitória, na Austrália?;1835
Qual é o nome do rio que atravessa Vitória, na Austrália?;Yarra River
Qual é a altitude de Vitória, na Austrália, acima do nível do mar?;28 metros
Qual é o código postal da cidade de Vitória, na Austrália?;3000 a 3159
Qual é a população densa de Vitória, na Austrália, por quilômetro quadrado?;4.270 pessoas/km²
Vitória é conhecida por suas praias, incluindo a quem?;St Kilda Beach e Brighton Beach
