pergunta;resposta
Quando a Universidade de Chicago foi fundada?;1890
Onde está localizada a Universidade de Chicago?;Chicago, Illinois
A Universidade de Chicago é parte de qual organização acadêmica prestigiada?;Associação Americana de Universidades
Qual o nome da escola de negócios da Universidade de Chicago?;Booth School of Business
Qual o nome da casa editorial da Universidade de Chicago?;University of Chicago Press
Qual escola da Universidade de Chicago é conhecida por seu programa de direito?;A Faculdade de Direito
Qual é o mascote da Universidade de Chicago?;Os Maroons
Quantos laureados com o Prêmio Nobel estão associados à Universidade de Chicago?;Mais de 90
Qual é o foco educacional da Universidade de Chicago?;Pesquisa
Qual é o nome do centro médico da Universidade de Chicago?;University of Chicago Medicine
