pergunta;resposta
Qual é uma cidade importante na Austrália?;Vitória
Onde está localizada a cidade de Vitória, Austrália?;Na ilha de Tasman
Qual é o título da rainha que Vitória ganhou em 1975?;Rainha Mãe
Vitória, Austrália, faz parte de qual estado?;Estado de Vitória
Qual é a capital do Estado de Vitória na Austrália?;Melbourne
Quando foi fundada a cidade colonial de Vitória, Austrália?;1851
Qual é o principal porto marítimo da Austrália conhecido por sua proximidade com Vitória?;Port Phillip Bay
Vitória, na Austrália, está localizada em qual país?;Austrália
Qual é o nome do estado que inclui a cidade de Vitória na Austrália?;Estado de Vitória
Vitória, Austrália, está localizada em qual parte da Austrália?;Sudeste
