pergunta;resposta
Qual é a definição de islamismo segundo os exemplos?;movimento de reavivamento islâmico
Quais são os métodos utilizados por grupos islamitas para tomar o poder?;revolução ou invasão
Em que contexto a islamização busca integrar-se, segundo os exemplos?;todas as esferas da vida
"Qual grupo islâmico está associado à ""abolir o estado de Israel""?";Hezbollah e Hamas
Qual é a estratégia dos islamitas moderados para atuar dentro de limites democráticos?;democrático
Qual organização islâmica rejeita completamente a democracia?;organizações islâmicas radicais
"Qual grupo está ligado ao termo ""reordenação"" no contexto do islamismo?";islamismo
Qual grupo islâmico está associado à integração religiosa em bases religiosas?;organizações islâmicas radicais
Qual partido político está diretamente relacionado ao islamismo?;Virtue Party
"Qual grupo está descrito como parte da ""guerra de independência palestina""?";Hamas
