pergunta;resposta
Em que ano ocorreu a revogação do Edito de Nantes?;18 de outubro de 1685
Qual foi o principal motivo da perseguição contra os huguenotes na França?;(perseguições contra as comunidades protestantes, sob Luís XIV)
Quão grande era a população de huguenotes que deixaram a França após essas perseguições?;cerca de 300 000
Como eram predominantemente os huguenotes em termos de denominação religiosa?;calvinistas e membros da Igreja Reformada
Qual foi o nome dado ao movimento calvinista no centro suíço?;Genebra
Por que os huguenotes foram chamados de Huguenots originalmente?;escárnio
Em qual cidade americana em Nova York foi nomeado em homenagem a huguenotes?;Huguenot, Orange County, New York
Como o termo Scotch-Irish Americans está relacionado aos huguenotes?;está relacionado a Huguenots
Em qual ano estava em grande parte a população de huguenotes da França?;as partes sul e central da França,
Por que foi nomeado o Huguenot, Staten Island em homenagem aos huguenotes?;Huguenots
