pergunta;resposta
Em que ano foi criado o Painel Intergovernamental sobre Mudanças Climáticas (IPCC)?;1988
Qual é o objetivo principal do IPCC?;Sintetizar e divulgar conhecimentos avançados sobre as mudanças climáticas, especialmente o aquecimento global.
Quais organizações criaram o IPCC em 1988?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e Organização Meteorológica Mundial (OMM)
Onde está sediado o IPCC?;Genebra, Suíça
Quem é o atual líder do IPCC?;Hoesung Lee
Qual foi a primeira edição de um relatório do IPCC?;1990
Em que ano o IPCC recebeu o Prêmio Nobel da Paz?;2007
Qual é a área de estudo principal do IPCC?;Mudanças climáticas, especialmente o aquecimento global
Quantos grandes relatórios o IPCC produziu desde sua criação?;Cinco
Qual é a ocupação de Rajendra K. Pachauri em relação ao IPCC?;Ele foi um líder proeminente e pesquisador associado ao IPCC.
