pergunta;resposta
Quais pessoas foram educadas em Farmácia?;Özgür Özel e Şakir Eczacıbaşı.
Qual empresa pertence à indústria de Farmácia?;Grupo DPSP, Galenica.
Quais supermercados têm produtos de Farmácia?;Santa Isabel e Companhia Portuguesa de Hipermercados.
Quem atua na área de Farmácia?;Pierre Joseph Pelletier, Johann Gottlieb Kugelann.
Qual revista atua na disciplina de Farmácia?;Current Trends in Biotechnology and Pharmacy.
Quais drogarias existem?;Genovese Drug Stores, Duane Reade.
Qual é a formação necessária para Farmácia?;Doctor of Pharmacy, Master of Pharmacy.
Quais empresas oferecem serviços de Farmácia?;Gelson's Markets, Rite Aid.
Quais imagens representam Farmácia?;Medicin man.jpg, Rx symbol border.svg.
Qual é o hiperônimo de Farmácia?;Profissão de saúde.
