pergunta;resposta
Qual é o nome chinês da dinastia Yuan?;元朝 (Yuán cháo)
Quando foi fundada a dinastia Yuan?;1271
Qual foi o imperador que fundou a dinastia Yuan?;Kublai Khan
Qual era o título formal da dinastia Yuan?;Grande Yuan (Yuan)
Qual foi a capital da dinastia Yuan?;Dadu (atual Beijing)
Qual é a data de dissolução da dinastia Yuan?;1368-09-14
Quem foi o avô de Kublai Khan, fundador da dinastia Yuan?;Genghis Khan
Qual foi a moeda utilizada durante a dinastia Yuan?;Cash (moeda chinesa)
Qual foi um dos eventos importantes que ocorreu durante a dinastia Yuan?;A invasão mongola da dinastia Song
Qual foi o território administrativo principal da dinastia Yuan?;Distrito 108552138
