pergunta;resposta
Onde está localizado o Parlamento Escocês?;Edimburgo
Quantos deputados compõem o Parlamento Escocês?;129
Qual é a designação informal do Parlamento Escocês?;Holyrood
Em que ano foi realizada a última eleição geral para o parlamento escocês?;2016
Qual é a duração do mandato dos membros do Parlamento Escocês?;quatro anos
Quantos deputados representam individualmente distritos eleitorais geográficos?;73
Quando foi estabelecido o atual Parlamento Escocês?;1998
Qual é a próxima data de eleição para o Parlamento Escocês?;2026-05-07
Quantos comissões existem no Parlamento Escocês?;14
Qual é o sistema de votação usado no Parlamento Escocês?;Additional member system
