pergunta;resposta
Quantas espécies de animais vivem na floresta amazônica?;Mais de dois milhões de insetos são encontrados apenas nesta região.
Qual a porcentagem da Amazônia que pertence ao Brasil?;60%
Quais países além do Brasil contêm território amazônico?;Colômbia, Equador, Peru, Venezuela, Guiana, Suriname e Guianas Francesa.
"Quantos estados ou departamentos têm ""Amazonas"" em seus nomes?";Quatro
Qual é a principal ameaça à floresta amazônica?;A deforestation and climate change são as principais ameaças.
Quantas toneladas de carbono por hectare a floresta amazônica armazena?;100 a 450 toneladas
Qual é a função da floresta amazônica em termos climáticos globais?;Funciona como uma bomba ecológica, influenciando o clima global.
Quantas espécies de plantas são encontradas na Amazônia por hectare?;230 a 410
Qual é o nome da região amazônica que abrange o Brasil, Peru e Colômbia?;Região centro-norte da Amazônia
Qual a biodiversidade da floresta amazônica em comparação com outras regiões do mundo?;É considerada o local mais diversificado de vida na Terra.
