pergunta;resposta
Qual é a cidade mais populosa do estado da Flórida?";Jacksonville
Quando Jacksonville foi fundada?";em 1791
Onde está localizado o EverBank Field, a sede da NFL em Jacksonville?";Jacksonville, Florida
Qual é o apelido de Jacksonville, Florida?";The River City", "The Bold New City of the South
Em que estado está localizado Jacksonville?";Flórida
Qual é o número aproximado de habitantes em Jacksonville, Florida?";950 mil
Onde fica a sede do University of Florida College of Pharmacy em Jacksonville, Florida?";Jacksonville, Florida
Qual é o tipo de cidade de Jacksonville, Florida?";Thing
Quem nasceu na cidade de Jacksonville, Flórida e também morreu nela?";Dick Lundy (baseball), James McNair Baker, Bill Van Buren, Bob Adams (1930s pitcher)
Qual é o tipo do município de Jacksonville, Florida em termos populacionais?";Location100027167" 
