pergunta;resposta
Qual é o nome comum para estabelecimentos que vendem medicamentos?;Farmácia
Quem é responsável por orientar os clientes sobre o uso correto dos remédios em uma farmácia?;Farmacêutico
Qual documento é necessário para comprar medicamentos controlados em uma farmácia?;Receita médica
O que são remédios disponíveis sem necessidade de receita médica?;Medicamentos de venda livre
Qual é a função principal de uma farmácia comunitária?;Atender à população em nível local com medicamentos e serviços de saúde
O que são remédios genéricos na farmácia?;Versões equivalentes a medicamentos de referência, mas mais acessíveis financeiramente
Qual é o termo usado para descrever medicamentos que precisam ser mantidos em temperatura controlada na farmácia?;Medicamentos refrigerados
O que são produtos naturais geralmente encontrados em uma farmácia?;Fitoterápicos
Qual serviço oferecido por algumas farmácias ajuda os clientes a gerenciar suas medicações?;Organização de medicamentos (kit blíster)
O que é necessário para abrir uma farmácia legalmente no Brasil?;Registro na Anvisa e alvará sanitário
