pergunta;resposta
Qual é a ideologia política do Nahdlatul Ulama?;Islamismo
O que a xaria representa no Islamismo político?;Sistema jurídico baseado no Islã, que deve ser implementado pelo Estado
Qual é o objetivo principal do movimento Islamismo político em termos de unidade política?;Criação de Estados islâmicos e unidade política pan-islâmica
Qual é a ideologia política do Houthi movement?;Islamismo
Qual é o tipo classificado para o termo 'Islamism' segundo os dados fornecidos?;Dispute107181935
Qual é a imagem representativa associada ao termo 'Islamism'?;Dr Ali Shariati.jpg
Qual é a ideologia política do Al-Qaeda?;Islamismo
Qual é a rejeição enfatizada pelo Islamismo político, particularmente em relação a influências externas?;Rejeição de influências não-muçulmanas, especialmente ocidentais
Qual é o nome do movimento iniciado por Jamal al-Din al-Afghani, associado ao Islamismo político?;Islamismo
Qual é a ideologia política do National Congress Party (Sudan)?;Islamismo
