pergunta;resposta
Qual o nome formal do parlamento escocês?;Pàrlamaid na h-Alba
Em que ano foi aprovada a Lei da Escócia de 1998, que estabeleceu o atual parlamento?;1998
Qual o tipo de sistema eleitoral utilizado pelo parlamento escocês?;Sistema de representação proporcional mista
Quantos deputados (MSPs) compõem o parlamento escocês?;129
Em que cidade está localizado o edifício da Scottish Parliament?;Edimburgo
Qual foi a data da última eleição para o parlamento escocês?;5 de Maio de 2016
Qual a função da Cunninghame North?;Scottish Parliament constituency
Qual o nome do sistema de pensões administrado pelo parlamento escocês?;Scottish Parliamentary Pensions Scheme
Em que ano foi estabelecido o primeiro parlamento escocês?;Século XIII
Qual o nome do órgão responsável pela auditoria das finanças do parlamento escocês?;Auditor General for Scotland
