pergunta;resposta
Qual é o principal objetivo de uma escola?;Ensinar
Onde os alunos passam a maior parte do tempo durante o dia letivo?;Salas de aula
Quem são as pessoas responsáveis por preparar e transmitir conhecimento aos alunos na escola?;Professores
Qual é o nome dado ao local onde os alunos se reúnem para realizar atividades esportivas?;Quadra
O que são reuniões de pais na escola?;Encontros entre professores e responsáveis dos alunos
Qual é a função do diretor em uma escola?;Administrar
O que são livros didáticos na perspectiva de um aluno da escola?;Materiais utilizados para estudo
Como se chama o período em que os alunos trocam uma sala de aula por outra, geralmente entre disciplinas diferentes?;Intervalo entre aulas
O que é uma biblioteca na escola?;Local com acervo de livros e materiais de consulta
Qual atividade é frequentemente realizada por alunos em grupo para aprender mais sobre um tema específico?;Trabalho em equipe
