pergunta;resposta
O que era o significado original da palavra 'escola'?;Discussão ou conferência
Qual é o objetivo de uma instituição educacional hoje?;Ensinar alunos sob a direção de professores
Quais são os níveis de ensino geralmente encontrados em sistemas educacionais formais?;Ensino fundamental e ensino médio
Qual é o termo usado para se referir a uma instituição onde o ensino superior é ensinado?;Faculdade ou universidade
Quantos países têm sistemas formais de educação obrigatória?;A maioria dos países
O KGiSL Institute of Technology é um exemplo de qual tipo de escola?;Private school
Qual instituição educacional é conhecida por ensinar medicina?;Albert Einstein College of Medicine
Onde se localiza o Saint John Neumann High School (Pennsylvania)?;Pennsylvania, Estados Unidos da América
Qual instituição educacional é conhecida por ensinar educação física?;Perm State Choreographic College
O St. James High School (Philippines) é um exemplo de qual tipo de escola?;Private school
