pergunta;resposta
Qual é o nome do objeto principal desse dicionário?;Pharmacy
"Quais são os principais tópicos de pesquisa associados à categoria ""Pharmacy"" em DPD?";Greek words and phrases, Medicinal chemistry
Que habilidade ocupacional está documentada nesta página sobre a farmácia?;Pharmacist
Qual é o nome da primeira página do qual este dicionário usa os parâmetros de template?;Template:Pharmacy
Quais são as principais formação necessárias para se tornar um farmacêutico?;Doctor of Pharmacy, Master of Pharmacy, Bachelor of Pharmacy, Diploma in Pharmacy
Qual é o código mesh do objeto principal desse dicionário (Pharmacy)?;D010604
"Quais são os principais termos relacionados com a palavra grega ""Pharmacy"" neste contexto?";Greek words and phrases
Em qual categoria específica no DPD encontraríamos as informações sobre o objeto principal deste dicionário (Pharmacy)?;Category:Pharmacy
Quem deve ser responsável pela tradução do nome do objeto principal para os idiomas estrangeiros?;O usuário que está contribuindo com a informação em outro idioma
"Por qual categoria específica o código mesh ""D010604"" foi associado ao objeto principal deste dicionário (Pharmacy)?";Category:D010604
