pergunta;resposta
Qual é a definição básica de geologia?;É a ciência que se dedica ao estudo da crosta terrestre, da matéria que a compõe, o seu mecanismo de formação, as alterações que ocorrem desde a sua origem e a estrutura que a sua superfície possui atualmente.
Quem foi o primeiro a usar a palavra 'geologia'?;Jean-André Deluc
Qual é a litosfera?;É a parte rígida da litosfera, formada pela crosta e o manto superior.
Qual é a função do geólogo na gestão de recursos naturais?;Localizar e gerir os recursos naturais, como petróleo, carvão e metais.
Qual é um exemplo de mineral de interesse econômico mencionado no contexto?;O ouro
Qual revista está associada à disciplina de Geologia?;Episodes (journal)
Qual o nome do modelo de página usado pelo tema Geologia?;Template:Div col
Qual o nome do livro que possui assunto Geologia?;Underland (book)
Quem é Richard Daintree conhecido por?;Geologia
Qual é o nome do tópico principal da disciplina Geologia?;Geologia
