pergunta;resposta
Qual é o menor estado da Austrália em tamanho?;Victoria
Qual é a capital de Victoria?;Melbourne
Qual foi a temperatura mais baixa registrada em Victoria?;-10.8°C
Qual é o nome do maior estádio da Austrália?;Melbourne Cricket Ground (MCG)
Quando ocorreu a primeira eleição estadual em Victoria?;1943
Qual é o nome da universidade mais antiga de Victoria?;University of Melbourne
Qual é a taxa de desemprego em Victoria?;5,4%
Qual é o principal ponto turístico de Victoria?;Great Ocean Road
Em qual cidade de Victoria está localizado o Melbourne Convention and Exhibition Centre?;Melbourne
Quais são os principais eventos esportivos realizados em Melbourne?;Australian Open, Boxing Day Test
