pergunta;resposta
Qual é a área territorial de Victoria em quilômetros quadrados?;227.444 km².
Qual é o PIB per capita de Victoria?;AU$68.996.
Qual é o nome do país ao qual Victoria pertence?;Austrália.
Qual foi a temperatura mais baixa registrada em fevereiro em Victoria?;-3,9°C.
Qual sistema de códigos postais é utilizado em Victoria?;Códigos postais da Austrália (Postcodes in Australia).
Qual foi a região administrativa histórica de Victoria?;Colônia da Nova Guiné Britânica (Colony of New South Wales).
Quais são as imagens associadas a Victoria?;Rua do Bairro da Chinesa (Chinatown) e chuva em Victoria.
Qual é o tipo de região administrativa em que Victoria é classificada?;AdministrativeRegion.
Qual é o nome da subdivisão administrativa de Victoria?;Austrália.
Qual é o nome oficial de Victoria no arquivo Turtle?;Victoria (Austrália).
