pergunta;resposta
Em qual ano a British Satellite Broadcasting (BSB) foi incorporada?;1990
Onde estava localizada a sede da BSB?;Londres
Quando a BSB começou a transmitir?;25 de março de 1990
Qual empresa resultou da fusão da BSB em 1990?;British Sky Broadcasting (BSkyB)
Quais canais de TV pertenciam à BSB?;The Movie Channel, The Power Station e Now
Qual foi o destino da BSB após a fusão com Sky Television?;Formou BSkyB
Em qual ano a BSB foi fundada?;1986
Qual é o nome completo da empresa mãe que absorveu a BSB em 1990?;Sky Television plc
Qual foi a data de fusão que resultou na formação da BSkyB?;Novembro de 1990
Onde a BSB estava sediada após sua fusão?;Reino Unido
