pergunta;resposta
Em que ano a British Satellite Broadcasting começou a transmitir?;1990
Qual era a sede da British Satellite Broadcasting?;Londres
Qual empresa deu origem à British Sky Broadcasting?;British Satellite Broadcasting
Em que ano a British Satellite Broadcasting foi fundada?;1986
Qual é o nome do modelo de imagem usado pela British Satellite Broadcasting?;Squarial2.jpg
Qual o nome da empresa que foi a principal concorrente da British Satellite Broadcasting?;ONdigital
Qual era o principal foco de transmissão da British Satellite Broadcasting?;Serviços de televisão por satélite
Em que país a sede da British Satellite Broadcasting está localizada?;Reino Unido
Qual o nome da empresa que comprou a British Satellite Broadcasting?;Sky plc
Qual a principal atividade da British Satellite Broadcasting?;Transmissão direta via satélite de serviços de televisão
