pergunta;resposta
Em qual ano foi criado o IPCC?;1988
Qual é o objetivo principal do IPCC?;Sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas, especificamente o aquecimento global.
Quais organizações estabeleceram o IPCC?;o Programa das Nações Unidas para o Meio Ambiente (PNUMA) e a Organização Meteorológica Mundial (OMM)
O que o IPCC faz?;Reune e resume o conhecimento produzido por cientistas independentes sobre mudanças climáticas.
Onde está sediado o IPCC?;Genebra, Suíça
Qual premiação importante recebeu o IPCC?;Prêmio Nobel da Paz em 2007
Quem é atualmente o presidente do IPCC?;Hoesung Lee
Qual foi o nome do primeiro presidente do IPCC?;Bert Bolin
Quantos relatórios principais já foram produzidos pelo IPCC?;Cinco
Qual é a finalidade dos relatórios do IPCC?;Apontar as causas, efeitos e riscos associados ao aquecimento global
