pergunta;resposta
Quem fundou a Dinastia Yuan?;Jengis Khan
Qual foi o nome do primeiro imperador da Dinastia Yuan?;Kublai Khan
Em que século a Dinastia Yuan começou seu reinado na China?;século XIII
Como era conhecido o sistema de governança adotado pela Dinastia Yuan na China?;Sistema dos Quatro Castas
Qual foi a principal razão para o declínio da Dinastia Yuan?;Revolta e descontentamento popular
Durante qual período histórico a Dinastia Yuan governou a China?;1271-1368 d.C.
Qual foi o nome da capital da Dinastia Yuan?;Daidu
A Dinastia Yuan é também conhecida por outro nome. Qual é esse nome?;Dinastia Mongol
Qual foi uma das principais contribuições da Dinastia Yuan para o comércio internacional?;Desenvolvimento da Rota da Seda
Quem sucedeu a Dinastia Yuan na China?;Dinastia Ming
