pergunta;resposta
O que é o Ctenophora?;um filo de animais marinhos
Qual é o nome comum de Ctenophora?;carambolas-do-mar ou águas-vivas-de-pente
Como os ctenóforos se locomovem?;por meio de grupos de cílios formando 'pentes
Qual o tamanho máximo de um ctenóforo?;1,5 m de comprimento
O que distingue Ctenophora de medusas?;semelhanças são convergência evolutiva, não relacionamento filogenético próximo
Quando Ctenophora aparece no registro fóssil?;desde o Cambriano
Qual é a subdivisão de Ctenophora?;Tentaculata, Nuda e Scleroctenophora
Quem descreveu Ctenophora?;Eschscholtz, em 1829
Qual o nome da espécie-tipo de Ctenophora?;Mnemiopsis leidyi
Onde Ctenophora habita?;águas oceânicas e estuarinas
