pergunta;resposta
Qual é a origem etimológica da palavra 'Normano'?;Deriva de 'Northmen' ou 'Norsemen', que significa 'homens do Norte'.
Em quais regiões os normandos desempenharam um papel importante na Idade Média?;Normandia, Inglaterra, Sicília, sul da Itália e Oriente Médio.
Quais idiomas eram falados pelos normandos?;Old Norse, Old Norman e Latin.
Qual foi um evento histórico significativo envolvendo os normandos na Inglaterra?;A Conquista Normanda da Inglaterra.
Quais religiões foram praticadas pelos normandos?;Norse paganism e Christianity.
Qual é a nacionalidade de Maid Marian?;Normans.
Em qual século Normannia foi nomeada em homenagem aos normandos?;1256.
Qual é o significado da palavra 'vikingue'?;Refere-se a expedições no mar, derivada de 'vikingr' do nórdico antigo.
Quais locais foram ocupados por normandos na Irlanda?;Dún Dealgan Motte e Greenmount Motte.
Qual família está relacionada aos normandos na Sicília?;Hauteville family.
