pergunta;resposta
O que é a desigualdade econômica?;A distribuição de renda ou riqueza entre diferentes grupos de pessoas ou países.
Qual método é mais utilizado para medir a desigualdade econômica?;O Coeficiente de Gini.
Quais conceitos importantes estão relacionados à igualdade econômica?;Equidade, igualdade de resultados e igualdade de oportunidades.
Qual índice leva em conta a desigualdade econômica no desenvolvimento humano?;Índice de Desenvolvimento Humano Ajustado pela Desigualdade.
Qual livro aborda temas de desigualdade econômica?;Capital and Ideology ou Capital in the Twenty-First Century.
Quem é um economista notável que pesquisa desigualdade econômica?;Branko Milanović.
Qual movimento foi motivado pela desigualdade econômica na China?;O Movimento da Reforma Agrária na China.
Qual organização se concentra em questões de desigualdade econômica?;Nathan Cummings Foundation.
Como a globalização afeta a desigualdade interna dos países?;Aumentou a desigualdade dentro dos países.
Qual cidade teve um movimento Occupy motivado pela desigualdade econômica?;Atlanta, Berlim, Buffalo, San Diego, Texas e Windsor.
