pergunta;resposta
Qual a origem étnica dos normandos?;Os normandos eram um povo germânico estabelecido no norte da França, cuja aristocracia descendia em grande parte de viquingues da Escandinávia.
Qual o significado da palavra 'normando'?;A palavra normando, derivada de 'Northmen' ou 'Norsemen', significa 'homens do Norte'.
Quais foram algumas das regiões onde os normandos exerceram influência política, militar e cultural?;Os normandos exerceram influência na parte norte e mediterrânea da Europa Medieval e Oriente Médio, incluindo a colonização da Normandia e a Conquista Normanda da Inglaterra.
Qual a relação entre os normandos e a língua Old Norse?;Os normandos falavam a língua Old Norse.
Quais religiões os normandos seguiam?;Os normandos seguiam as religiões Norse paganism e Christianity.
Qual o significado de 'Motte' mencionado em relação aos normandos?;Motte se refere a estruturas como Dún Dealgan Motte, Callan Motte e Greenmount Motte, que eram ocupadas pelos normandos.
Qual a nacionalidade de Alexander of Paris?;Alexander of Paris possui nacionalidade Normans.
Qual a etnia da família Lyons?;A família Lyons tem etnia Normans.
Qual o estilo arquitetônico seguido pela St Bride's Church, Llansantffraed?;St Bride's Church, Llansantffraed segue o estilo arquitetônico Normans.
Quem construiu o Waytemore Castle?;Waytemore Castle foi construído por Normans.
