pergunta;resposta
Quem é o cientista que cunhou o termo 'sistema imunitário'?;Ilya Ilyich Mechnikov
Quais células são parte do sistema imunitário?;T cell
Qual é a causa da sepse segundo o contexto?;Sistema imunitário
Qual é o papel do sistema complemento no sistema imunitário?;Reconhecer e neutralizar agentes patogénicos
Qual é a função do sistema linfático no sistema imunitário?;Apoio na resposta imunológica
Qual é o papel da imunidade adaptativa?;Criar memória imunológica para responder a agentes patogénicos específicos
Qual é uma doença associada ao sistema imunitário segundo o contexto?;Alergia alimentar
Qual é o nome de uma imagem associada ao sistema imunitário?;Primary immune response 1.png
Qual é a relação entre a reumatologia e o sistema imunitário?;A reumatologia tem especialização em doenças relacionadas ao sistema imunitário
Qual é a categoria do sistema imunitário segundo o contexto?;Thing
