pergunta;resposta
O que é um número primo?;Um número maior do que 1 que possui apenas dois divisores: 1 e ele mesmo.
Qual é o menor número primo?;2
O número 9 é um número primo?;Não, pois pode ser dividido por 3.
Quantos divisores possui um número primo?;Dois
Existe uma quantidade infinita de números primos?;Sim, provado por Euclides.
Qual é o único número primo par?;2
O que são os números compostos?;Números que não são primos, ou seja, possuem mais de dois divisores.
Como se chama o processo para verificar se um número é primo?;Teste de divisibilidade até a raiz quadrada do número.
Quais são os primeiros quatro números primos?;2, 3, 5 e 7
Por que os números primos são importantes na matemática?;Eles são os blocos de construção dos números inteiros.
