pergunta;resposta
Qual é o nome chinês da dinastia Yuan?;大元
Quem fundou a Dinastia Yuan?;Kublai Khan
Em que ano a Dinastia Yuan foi formalmente estabelecida?;1271
Qual era a capital da Dinastia Yuan?;Shangdu
Quem foi o avô de Kublai Khan?;Genghis Khan
Em que ano a Dinastia Yuan terminou?;1368
Qual batalha envolveu a Dinastia Yuan?;Batalha de Yamen
Qual templo foi estabelecido durante a Dinastia Yuan?;Haihui Temple (Xiangtan)
Qual tipo de entidade a Dinastia Yuan é classificada?;Country108544813
Quais religiões a Dinastia Yuan seguiu?;Budismo, Mongolian Tengrism/Chinese Heaven worship, Shamanism, Taoism, Confucianism, Chinese folk religion, Chinese Nestorian Christianity, Roman Catholic Christianity, Judaism, Chinese Manichaeism, Islam
