pergunta;resposta
Qual empresa pertence à indústria de farmácia?;Grupo DPSP
Qual revista atua na disciplina de farmácia?;Current Trends in Biotechnology and Pharmacy
Qual é uma das formações educacionais associadas à farmácia?;Doctor of Pharmacy
Qual é uma imagem representativa da farmácia?;Medicin man.jpg
Quem atua na área de farmácia?;Pierre Joseph Pelletier
Qual serviço Gelson's Markets oferece?;Pharmacy
Qual empresa farmacêutica pertence à indústria de farmácia?;Galenica
Qual é o hiperônimo de BAFS Building?;Pharmacy
Qual revista está associada à farmácia clínica?;International Journal of Clinical Pharmacy
Qual é o identificador MeSH da farmácia?;D010604
