pergunta;resposta
Como é frequentemente abreviado o sul da Califórnia?;SoCal
Qual era a população aproximada de Southern California em 2019?;23,8 milhões de pessoas
Em quais países o terremoto de Whittier Narrows de 1987 teve impacto?;EUA e México
Qual empresa de sorvete atende à região Southern California?;Fosselman's Ice Cream Company
Qual modelo de página wiki é usado para Southern California?;Template:California
Quais são os três estados que formam as fronteiras geográficas do sul da Califórnia?;Oceano Pacífico, México e Arizona
Qual foi a imagem representativa usada para Southern California em 2017?;Yucca Valley California 2017.jpg
Qual foi o acidente ambiental localizado em Southern California em 2021?;Orange County oil spill
Quais figuras públicas nasceram em Southern California?;Jill Barnett, Neal Rubin e Diane Michelle
Qual é a área total de Southern California em milhas quadradas?;56.505 mi²
