pergunta;resposta
Em que ano foi estabelecido o Painel Intergovernamental para as Alterações Climáticas (IPCC)?;1988
Qual é o objetivo principal do IPCC?;Sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas, incluindo suas causas, efeitos e riscos.
Quem foi um cientista destacado relacionado ao IPCC?;Bert Bolin foi conhecido por seu trabalho com o IPCC.
Quantos relatórios grandes o IPCC produziu até 2014?;Cinco relatórios.
Qual é a função do Presidente do IPCC?;Liderar o painel e ser conhecido como a Cadeira.
Onde está localizado o quartel-general do IPCC?;Geneva, na Suíça.
Quais organizações são parentes do IPCC?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e Organização Meteorológica Mundial (OMM).
Por que o IPCC é conhecido informalmente?;IPCC, abreviação de Intergovernmental Panel on Climate Change.
O que o IPCC recebeu em 2007?;O Prêmio Nobel da Paz.
O que significa a sigla IPCC?;Intergovernmental Panel on Climate Change.
