pergunta;resposta
Em que ano a British Satellite Broadcasting foi fundada?;1986
Qual é a localização da sede da British Satellite Broadcasting?;London
Em que data a British Satellite Broadcasting foi incorporada?;novembro de 1990
Qual empresa foi fundada em 1986 e tornou-se a British Sky Broadcasting?;British Satellite Broadcasting
Qual é o nome do canal de televisão que pertence à British Satellite Broadcasting?;The Movie Channel (British TV channel)
Qual é o serviço principal oferecido pela British Satellite Broadcasting?;transmissão direta via satélite
Qual é a empresa que sucedeu a British Satellite Broadcasting?;Sky UK
Qual é o nome de um filme produzido pela British Satellite Broadcasting?;Hardware (film)
Qual é o nome da imagem representativa da British Satellite Broadcasting?;British Satellite Broadcasting logo.png
Em que ano a British Satellite Broadcasting foi desestabelecida?;1990
