pergunta;resposta
Quais tipos de motores são considerados motores a vapor?;Motores de combustão externa, pois utilizam um processo onde a combustão ocorre fora do motor para gerar pressão nos cilindros.
Qual foi o primeiro tipo de motor a vapor que obteve sucesso comercial?;Motor atmosférico, inventado por Thomas Newcomen em 1712, usado principalmente para bombear água fora das minas.
Quem é creditado com a invenção do primeiro motor verdadeiro que obteve sucesso comercial?;Thomas Newcomen
Em qual ano o motor atmosférico foi inventado?;1712.
Quem foi responsável pela invenção da bomba de vapor?;Savery, que a utilizou para drenar água de minas através do uso da pressão atmosférica e vapor.
Quem conceituou o pistão, um componente essencial dos motores a vapor?;Denis Papin
Qual ciclo termodinâmico ideal é utilizado para analisar o processo operacional de motores a vapor?;Ciclo Rankine.
No ciclo Rankine, que substância muda de fase quando aquecida?;Água se transforma em vapor quando aquecida no ciclo Rankine.
Quais são algumas fontes notáveis de calor sem combustão utilizadas nos motores a vapor além das geotérmica e nuclear?;Solar, como uma forma de fornecer calor sem o uso direto de combustíveis fósseis.
Quais são alguns exemplos de embarcações que utilizaram motores a vapor para propulsão?;USS Wyoming (1859), USS Virginia V, e Wilson G. Hunt (sidewheeler), entre outros navios mencionados na entrada.
