pergunta;resposta
Qual é o objetivo principal da União Europeia desde a sua fundação?;Promover a paz, seus valores e o bem-estar de seus povos.
O que representa a União Europeia segundo seu Tribunal de Justiça?;Uma nova ordem jurídica de direito internacional.
Qual revisão acadêmica está associada à disciplina da Lei da União Europeia?;Common Market Law Review.
Quais são algumas das áreas que transcendem os Estados-nação na União Europeia?;Instituições políticas, políticas sociais e econômicas.
Qual especialista em direito está associado à subdisciplina da Lei da União Europeia?;Henry G. Schermers.
Quem é um acadêmico mencionado como tendo a Lei da União Europeia como disciplina principal?;John Bell (legal scholar).
De que forma o Wikipedia está relacionado à Lei da União Europeia?;foaf:primaryTopic é <http://dbpedia.org/resource/Law_of_the_European_Union>.
Quais templates são usados na página wiki sobre a Lei da União Europeia?;<http://dbpedia.org/resource/Template:R_from_move>, <http://dbpedia.org/resource/Template:R_from_word_rearrangement>, e <http://dbpedia.org/resource/Template:Redirect_category_shell>.
Qual organização foi fundada após a Segunda Guerra Mundial que levou à criação da UE?;Comunidade Europeia do Carvão e do Aço.
Que tipo de colaboração é incentivado pela União Europeia além dos Estados-nação?;Cooperação para o desenvolvimento humano.
