pergunta;resposta
O que eram os Huguenotes?;Huguenotes eram protestantes franceses que seguiam as doutrinas calvinistas durante o século XVI e XVII.
Em qual país os Huguenotes tiveram grande presença?;Os Huguenotes tiveram grande presença na França.
Qual foi um dos motivos principais da perseguição aos Huguenotes?;A perseguição aos Huguenotes ocorreu devido a conflitos religiosos entre católicos e protestantes na França.
Qual evento histórico marcou uma onda de perseguição aos Huguenotes?;O massacre de São Bartolomeu em 1572 marcou uma onda de perseguição aos Huguenotes na França.
Para quais países os Huguenotes migraram em grande número?;Os Huguenotes migraram para Países Baixos, Inglaterra, Alemanha e África do Sul.
O que foi o Edito de Nantes?;O Edito de Nantes foi um decreto de 1598 que concedeu tolerância religiosa aos Huguenotes na França.
Quem foi uma figura importante na doutrinação dos Huguenotes?;John Calvin foi uma figura importante na doutrinação dos Huguenotes.
Qual foi o impacto dos Huguenotes na economia de outros países?;Os Huguenotes contribuíram para o desenvolvimento econômico e cultural de países como a Inglaterra e a África do Sul.
Quando o Edito de Nantes foi revogado?;O Edito de Nantes foi revogado em 1685 pelo rei Luís XIV da França.
Qual é o legado dos Huguenotes na história?;O legado dos Huguenotes inclui a influência na difusão do protestantismo e na migração de comunidades religiosas.
