pergunta;resposta
Qual é a área de terra da Victoria em km²?;A área de terra da Victoria é de 227444 km².
Quanto foi o recorde de temperatura mais baixa registrada no mês de fevereiro na Victoria?;O recorde de temperatura mais baixa registrada em fevereiro na Victoria foi -3.9°C.
Qual é a renda nominal per capita da Victoria?;A renda nominal per capita da Victoria é AU$68,996.
Quem era o colonizador anterior da Victoria antes de se tornar um estado independente?;A Victoria fazia parte da Colônia do Novo South Wales antes de se tornar um estado independente.
Qual é a imagem representativa do clima na Victoria?;"Uma das imagens representativas do clima na Victoria é ""Victoria_rainfall.jpg""."
Em que país a Victoria está localizada?;A Victoria está localizada na Austrália.
Qual sistema de códigos postais é usado na Victoria?;O sistema de códigos postais usado na Victoria é o Postcodes in Australia.
Qual foi a cidade natal de Margaret Geddes?;Margaret Geddes nasceu em Victoria, Austrália.
Que instituição de ensino está localizada no estado da Victoria?;O Thomas Carr College é uma escola situada no estado da Victoria.
Qual é o nome do aeroporto em Wycheproof?;O Wycheproof Airport está localizado na região de Victoria, Austrália.
