Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que é um motor a vapor?,Um mecanismo que converte a energia térmica em energia mecânica através da expansão do vapor de água.,1.875,4.10211,1.0,0.667,2.77778,6.00792,0.94118,0.444
Qual foi o principal uso dos motores a vapor no início da Revolução Industrial?,Para mover locomotivas e barcos.,2.93333,5.51466,1.0,0.500,1.66667,3.43523,1.0,0.333
Quem inventou o primeiro motor a vapor prático?,James Watt,2.0,4.37319,1.0,0.800,0.5,1.85566,1.0,0.000
O que é necessário para operar um motor a vapor?,Água e uma fonte de calor,2.09091,4.82961,1.0,0.800,0.83333,3.79304,1.0,0.667
Qual foi o impacto dos motores a vapor na Revolução Industrial?,Transformaram a maneira como as fábricas eram operadas,2.5,5.02467,1.0,0.167,1.25,4.37319,1.0,0.200
Os motores a vapor são ainda utilizados hoje em dia?,Sim,2.09091,4.82961,1.0,0.714,0.0,1.0,1.0,0.000
Como o motor a vapor funcionava na época das locomotivas?,Aquecendo água para gerar vapor que movia as rodas da locomotiva.,2.81818,4.82961,1.0,0.600,1.91667,5.02467,1.0,0.571
Qual é uma vantagem dos motores a vapor sobre os motores de combustão interna?,Podem ser alimentados por várias fontes de calor,2.2,5.63172,0.92857,0.429,0.875,4.37319,1.0,0.600
Por que o uso do motor a vapor diminuiu com o tempo?,Devido à maior eficiência e menor tamanho dos motores de combustão interna e elétricos.,2.30769,5.32781,0.91667,0.800,2.06667,5.63172,0.92857,0.625
Onde podemos encontrar exemplos de motores a vapor em operação hoje?,Em museus,2.91667,5.02467,1.0,0.500,0.5,1.85566,1.0,0.000
