Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quando a British Satellite Broadcasting começou a operar?,1990-03-25,2.11111,4.51932,0.875,0.200,0.0,1.0,1.0,0.000
Qual foi o resultado da fusão com Sky Television plc?,British Sky Broadcasting,2.27273,4.82961,1.0,0.167,1.0,2.50045,1.0,0.000
A British Satellite Broadcasting pertencia ao tipo de entidade?,Company,2.4,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
Onde estava sediada a British Satellite Broadcasting?,London,1.75,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Quando a British Satellite Broadcasting foi fundada?,1986-12-11,2.125,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Qual filme foi produzido pela British Satellite Broadcasting?,Hardware (film),2.11111,4.37319,1.0,0.167,1.5,1.85566,1.0,0.000
Quem era o proprietário da The Computer Channel (BSB)?,British Satellite Broadcasting,2.83333,4.61384,1.0,0.333,1.0,2.50045,1.0,0.000
Qual canal de TV era de propriedade da British Satellite Broadcasting?,Galaxy (British TV channel),2.25,5.1549,0.90909,0.571,2.5,3.01273,1.0,0.250
Quando a British Satellite Broadcasting foi desativada?,1990-11-02,2.125,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Qual filme foi filmado no estúdio da British Satellite Broadcasting?,Memphis Belle (film),2.72727,4.82961,1.0,0.143,2.0,2.50045,1.0,0.000
