Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
A palavra imperialismo tem suas origens em qual língua antiga?,latina,2.09091,4.82961,1.0,0.333,0.0,1.0,1.0,0.000
De que maneira o imperialismo é geralmente administrado?,força militar,2.0,4.37319,1.0,0.400,0.5,1.85566,1.0,1.000
O imperialismo é responsável pela rápida disseminação de quê?,tecnologias e idéias,2.1,4.61384,1.0,0.333,0.66667,2.50045,1.0,0.000
O imperialismo estende o poder de um país e o quê?,influência,2.08333,5.30531,0.81818,1.333,0.0,1.0,1.0,1.000
O domínio colonial seria considerado que tipo de imperialismo?,Imperialismo formal,1.9,4.61384,1.0,0.500,0.5,1.85566,1.0,0.000
Um acordo comercial forçado entre dois países seria um exemplo de quê?,imperialismo formal,2.30769,5.32781,0.91667,0.667,0.5,1.85566,1.0,0.000
Domínio colonial ou ocupação física de um território é um exemplo de que tipo de imperialismo?,formal,2.35294,6.14642,0.8125,0.667,0.0,1.0,1.0,0.000
Imperialismo pode ser associado a qual império histórico?,romano,1.66667,4.37319,1.0,0.667,0.0,1.0,1.0,1.000
Qual é um exemplo de motivação para os crimes de guerra japoneses?,imperialismo,1.76923,5.32781,0.91667,0.333,0.0,1.0,1.0,0.000
Qual é uma imagem representativa do imperialismo no contexto internacional?,britânico,2.90909,4.82961,1.0,0.333,0.0,1.0,1.0,0.000
