Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que é o Islamismo político?,ideologia político-religiosa,1.57143,3.95066,0.83333,0.333,0.5,1.85566,1.0,0.000
Qual é o objetivo principal dos defensores do Islamismo?,implementar a xaria,2.1,4.61384,1.0,0.600,0.66667,2.50045,1.0,0.000
O que o Islamismo político rejeita particularmente?,influências ocidentais,1.875,4.25402,0.85714,0.250,0.5,1.85566,1.0,0.000
Qual é um dos principais conceitos do Islamismo político?,unidade política pan-islâmica,1.8,4.61384,1.0,0.200,1.0,2.50045,1.0,0.667
O que os islâmicos buscam concretizar no contexto social e político?,interpretação ideológica do Islã,2.25,5.02467,1.0,0.333,1.0,3.01273,1.0,0.333
Qual é um exemplo de grupo com ideologia de Islamismo?,Al Wefaq,1.72727,4.96484,0.9,0.400,0.5,1.85566,1.0,0.000
Que tipo de Estados os defensores do Islamismo político buscam criar?,Estados islâmicos,2.58333,5.02467,1.0,0.429,0.5,1.85566,1.0,0.000
Qual é o termo usado para os defensores do Islamismo político?,al-Islamiyyun,1.83333,5.02467,1.0,0.500,0.0,1.0,1.0,0.000
Que termo se refere aos movimentos de mobilização social no contexto do Islamismo?,al-harakat al-Islamiyyah,2.21429,5.36491,1.0,0.286,0.5,1.85566,1.0,0.000
Qual é um dos principais elementos que o Islamismo político busca implementar?,xaria,2.15385,5.20226,1.0,0.286,0.0,1.0,1.0,0.000
