Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é civil disobedience?,desobediência civil.,2.0,3.43523,1.0,0.333,1.0,1.85566,1.0,0.500
Em que ano ocorreu a Revolução do Canto na Ucrânia?,2004,2.45455,4.82961,1.0,0.286,0.0,1.0,1.0,0.000
Quem são os principais exemplos de desobediência civil?,gípcios,1.66667,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
Por que as pessoas escolhem a desobediência civil?,resistência não violentos.,1.88889,4.37319,1.0,0.250,1.25,2.50045,1.0,1.000
Civil disobedience é um tipo de protesto?,sim,1.75,4.10211,1.0,0.200,0.0,1.0,1.0,1.000
Onde ocorreram as manifestações do Movimento das Crianças na Ucrânia?,Ucrânia,3.09091,4.82961,1.0,0.000,0.0,1.0,1.0,0.000
Quais são os principais métodos de desobediência civil citados no contexto?,citizenship amendment act,1.91667,5.02467,1.0,0.286,1.0,2.50045,1.0,0.000
Por que Henry David Thoreau popularizou o termo civil disobedience?,por sua influência na resistência da mulher nos EUA,2.45455,4.82961,1.0,0.286,2.55556,4.61384,1.0,0.750
O que é a desobediência civil contra leis injustas?,resistência não violentos,1.8,4.61384,1.0,0.200,0.66667,2.50045,1.0,1.000
Em qual movimento de direitos civis nos EUA se encaixam aspectos de civil disobedience?,movimento dos Direitos Civis,2.53333,5.63172,0.92857,0.250,1.5,3.01273,1.0,0.333
