Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
- They produce Assessment Reports every 6-7 years, the latest cycle started in 2015 and will end in 2023.,3.5,4.10211,1.0,0.000,3.58333,5.1549,0.90909,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Quando foi estabelecido o IPCC?,1988,1.5,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Quais organizações criaram o IPCC?,Organização Meteorológica Mundial (WMO) e Programa das Nações Unidas para o Meio Ambiente (UNEP),1.66667,3.43523,1.0,0.000,2.16667,5.51466,1.0,0.385
Qual é a principal finalidade do IPCC?,Avançar o conhecimento científico sobre mudança climática causada pelo homem,1.75,4.10211,1.0,0.500,1.6,4.82961,1.0,0.571
Onde está localizada a secretaria do IPCC?,Genebra,1.75,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
Quantos Estados membros o IPCC tem?,195,2.0,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Quais são as três工作组s do IPCC?,Grupo I,1.71429,3.79304,1.0,0.333,0.5,1.85566,1.0,0.000
Qual tipo de relatório o IPCC produz em cada ciclo de avaliação?,Relatórios de Avaliação,2.07692,5.32781,0.91667,0.500,0.66667,2.50045,1.0,0.333
Em que ano o IPCC ganhou o Prêmio Nobel da Paz?,2007,2.25,5.1549,0.90909,0.143,0.0,1.0,1.0,0.000
Qual é o nome do atual ciclo de avaliação do IPCC?,6º Ciclo de Avaliação,2.33333,5.1549,0.90909,0.667,0.75,3.01273,1.0,0.250
Quais foram os principais relatórios do AR6?,Relatório de Trabalho I,1.75,4.10211,1.0,0.000,1.5,3.01273,1.0,0.250
