Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual era a sigla da empresa de televisão que começou a transmitir em 25 de março de 1990?,BSB,1.89474,6.35243,0.83333,0.667,0.0,1.0,1.0,0.000
Onde estava localizada a sede da British Satellite Broadcasting?,Londres,2.3,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
Quando a BSB começou suas transmissões na Grã-Bretanha?,25 de março de 1990,1.88889,4.37319,1.0,0.000,0.8,3.59796,0.8,0.333
Para qual país a BSB fornecia serviços de televisão por satélite?,Reino Unido,2.0,5.02467,1.0,0.500,0.5,1.85566,1.0,0.000
Com qual empresa a British Satellite Broadcasting se fundiu em novembro de 1990?,Sky Television plc,2.28571,5.36491,1.0,0.286,1.0,2.50045,1.0,0.000
Qual foi o nome da empresa formada pela fusão da BSB com a Sky Television plc?,British Sky Broadcasting,3.29412,5.89142,0.9375,0.222,1.0,2.50045,1.0,0.000
A British Satellite Broadcasting era uma empresa de transmissão por qual método?,satélite,2.23077,5.20226,1.0,0.571,0.0,1.0,1.0,1.000
Quando ocorreu a fusão entre a BSB e a Sky Television plc?,2 de novembro de 1990,1.92308,5.47097,0.83333,0.000,0.8,3.59796,0.8,0.333
Qual cidade sediou a empresa responsável pela transmissão direta via satélite na Grã-Bretanha?,Londres,3.85714,5.36491,1.0,0.667,0.0,1.0,1.0,0.000
O que aconteceu com a British Satellite Broadcasting em novembro de 1990?,foi fundida com a Sky Television plc,2.23077,5.20226,1.0,0.167,1.0,4.10211,1.0,0.000
