Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
- Quem desenvolveu a comutação de pacotes?,Paul Baran,1.625,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
- O que Paul Baran criou para DARPA?,Conceito de comutação adaptativa de blocos de mensagens,1.77778,4.10211,1.0,0.000,1.125,4.69839,0.75,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Quem desenvolveu a comutação de pacotes?,Paul Baran,1.57143,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
O que Paul Baran criou para DARPA?,Conceito de comutação adaptativa de blocos de mensagens,1.75,4.10211,1.0,0.000,1.125,4.69839,0.75,0.000
Qual foi o objetivo principal de Baran ao criar este conceito?,Fornecer um método de roteamento eficiente e tolerante a falhas,2.25,5.02467,1.0,0.833,1.4,4.82961,1.0,0.333
Quem introduziu o termo moderno comutação de pacotes?,Donald Davies,2.11111,4.37319,1.0,0.400,0.5,1.85566,1.0,0.000
Em qual década foi desenvolvido inicialmente?,1960,1.71429,3.79304,1.0,0.500,0.0,1.0,1.0,0.000
Qual organização financiou os estudos de Baran?,RAND Corporation,1.75,4.10211,1.0,0.250,0.5,1.85566,1.0,0.000
O que a comutação de blocos de mensagem adaptável forneceu?,Método de roteamento eficiente e tolerante a falhas,2.18182,4.96484,0.9,0.200,1.125,4.37319,1.0,0.200
De onde surgiu o termo moderno de comutação de pacotes?,Trabalho independente de Donald Davies,1.81818,5.12344,0.8,0.400,0.8,3.43523,1.0,0.250
Qual rede incorporou este conceito em seus designs?,ARPANET,1.88889,4.37319,1.0,0.500,0.0,1.0,1.0,0.000
Como a comutação de pacotes contrasta com a comutação de circuitos?,Ela é caracterizada por uma taxa por unidade de informação transmitida,1.83333,5.48192,0.72727,0.000,0.90909,5.1549,0.90909,0.500
