Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quem é conhecido por Computational complexity theory?,Nikolai Sergeevich Bakhvalov,2.125,4.10211,1.0,0.200,1.0,2.50045,1.0,0.000
Qual é um hiperônimo da teoria da complexidade computacional?,Branch,2.7,4.75438,0.88889,0.200,0.0,1.0,1.0,0.000
Qual é o tipo de PsychologicalFeature100023100 da teoria da complexidade computacional?,Computational complexity theory,2.58333,5.1549,0.90909,0.333,1.0,2.50045,1.0,0.000
Que modelo de página wiki é usado pela teoria da complexidade computacional?,Template:Computer science,2.30769,5.20226,1.0,0.500,1.0,2.50045,1.0,0.000
Quem atua na disciplina de teoria da complexidade computacional?,Jelani Nelson,2.1,4.61384,1.0,0.400,0.5,1.85566,1.0,0.000
Qual é o título da teoria da complexidade computacional?,Computational complexity classes,2.7,4.75438,0.88889,0.400,1.0,2.50045,1.0,0.000
Quem é conhecido por Computational complexity theory?,Larry Stockmeyer,2.125,4.10211,1.0,0.200,0.5,1.85566,1.0,0.000
Qual é o tipo de Act100030358 da teoria da complexidade computacional?,Computational complexity theory,2.58333,5.1549,0.90909,0.333,1.0,2.50045,1.0,0.000
Quem atua na área de Computational complexity theory?,Scott Aaronson,2.22222,4.37319,1.0,0.200,0.5,1.85566,1.0,0.000
Qual é o tipo de WikicatAlgorithms da teoria da complexidade computacional?,Computational complexity theory,2.58333,5.1549,0.90909,0.333,1.0,2.50045,1.0,0.000
