Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é a origem da palavra geologia?,A palavra geologia provém do gê,2.0,4.10211,1.0,0.500,1.83333,3.79304,1.0,0.250
Como a geoestação é importante para o mineração?,A geoestação ajuda na localização e quantificação de minerais e reservas naturais.,1.77778,4.37319,1.0,0.250,2.92308,5.32781,0.91667,0.143
Que Origem tem a Terra para a geologia?,A Terra origina-se do mergulho do Lópsilon,1.77778,4.51932,0.875,0.000,2.28571,4.25402,0.85714,0.250
Qual é algo básico que a geologia estuda?,A geologia estuda a composição,2.11111,4.37319,1.0,0.250,1.0,3.59796,0.8,0.333
O Sol é a fonte de que tipo de energia para a Terra?,O Sol é a principal fonte de energia para a Terra,1.85714,5.62279,0.84615,0.500,1.0,5.1549,0.90909,1.000
Como a geologia é usada na engenharia?,A geologia ajuda na projectuação de minerales e recursos naturais,1.75,4.10211,1.0,0.000,1.3,4.82961,1.0,0.167
Qual é um material fundamental que a geoquímica estuda?,A geoquímica estuda minerais e substâncias solides que formam a rocha.,2.2,4.61384,1.0,0.400,1.91667,5.1549,0.90909,0.143
Quais são os tipos principais de岩 e矿产 found in geology?,Os岩 incluem sedimentar,2.27273,4.82961,1.0,0.125,1.0,2.50045,1.0,0.000
O que é o coeficiente de dilatação linear dos rocs em geology?,O coeficiente de dilatação linear mede a variação do tamanho linear de um roco de geología em resposta a pressão.,2.46154,5.32781,0.91667,0.000,2.85714,6.65876,0.8,0.364
Como a geology e aeronavegação são relacionadas?,A geology ajuda na previsão de terremotos e choques de terrenos,1.875,4.10211,1.0,0.250,1.27273,5.1549,0.90909,0.333
