Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quais são os nomes comuns dos ctenóforos?,carambolas-do-mar ou águas-vivas-de-pente,1.75,4.10211,1.0,0.250,0.66667,2.50045,1.0,0.000
Qual é a distribuição natural dos ctenóforos?,cosmopolita,1.75,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
Os ctenóforos são animais planctônicos ou bentônicos?,maioritariamente planctônicos,1.75,4.10211,1.0,0.200,0.5,1.85566,1.0,0.000
Quais são as características distintivas dos ctenóforos?,presença de pentes formados por grupos de cílios utilizados para nadar,2.0,4.10211,1.0,0.250,1.18182,5.1549,0.90909,0.286
Qual é o tamanho adulto dos ctenóforos?,de cerca de 1 mm a 1,2.0,4.10211,1.0,0.500,1.28571,4.44634,0.71429,0.000
Os ctenóforos são relacionados aos cnidários?,não,1.71429,3.79304,1.0,0.250,0.0,1.0,1.0,2.000
Quando surgiram os ctenóforos no registo fóssil?,desde o período Cambriano,2.0,4.10211,1.0,0.250,0.75,3.01273,1.0,0.500
O grupo Ctenophora inclui quais exemplos?,Callianira hexagona,1.85714,3.79304,1.0,0.250,0.5,1.85566,1.0,0.000
Os ctenóforos são bioluminescentes?,sim,1.6,3.01273,1.0,0.333,0.0,1.0,1.0,1.000
Quais são as classificações do filo Ctenophora?,Classes: Tentaculata,2.0,4.10211,1.0,0.250,1.0,1.85566,1.0,0.000
