Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
1. What is the total area of Fresno in square kilometers?,300.43,1.65909,5.02467,1.0,0.182,0.0,1.0,1.0,0.000
2. What is the population density of Fresno in people per square mile?,4722.6,2.86538,5.36491,1.0,0.000,0.0,1.0,1.0,0.000
3. What is the name of the major arena in Fresno?,Selland Arena,2.38636,5.1549,0.90909,0.091,0.5,1.85566,1.0,0.000
4. What is the name of the annual fair held in Fresno?,The Big Fresno Fair,2.625,5.32781,0.91667,0.000,1.5,3.01273,1.0,0.000
5. Which federal court is located in Fresno?,United States District Court for the Eastern District of California,1.6875,4.37319,1.0,0.125,2.1,4.96484,0.9,0.000
6. What is the nickname of Fresno?,The Fresno,1.46429,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
7. What is the population of the Fresno metropolitan area?,1008654,2.15,4.96484,0.9,0.000,0.0,1.0,1.0,0.000
8. What is the birthplace of William Saroyan?,Fresno,1.6875,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
9. What is the subdivision name of Fresno?,Metropolitan Fresno,1.6875,4.37319,1.0,0.000,0.5,1.85566,1.0,0.000
10. What is the meaning of the name Fresno in Spanish?,freixo,2.38636,5.1549,0.90909,0.000,0.0,1.0,1.0,0.000
pergunta,resposta  ,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é a área total de Fresno em quilômetros quadrados?,300.43  ,1.81818,4.82961,1.0,0.500,0.0,1.0,1.0,0.000
Qual é a densidade populacional de Fresno em pessoas por quilômetro quadrado?,1823.43  ,1.84615,5.20226,1.0,0.429,0.0,1.0,1.0,0.000
Qual é o nome do principal estádio em Fresno?,Selland Arena  ,2.1,4.61384,1.0,0.600,0.5,1.85566,1.0,0.000
Qual é o nome da feira anual realizada em Fresno?,The Big Fresno Fair  ,2.18182,4.82961,1.0,0.500,1.5,3.01273,1.0,0.000
Qual é o nome do tribunal federal localizado em Fresno?,United States District Court for the Eastern District of California  ,2.90909,4.82961,1.0,0.500,2.1,4.96484,0.9,0.000
Qual é o apelido de Fresno?,The Fresno  ,1.57143,3.79304,1.0,0.333,0.5,1.85566,1.0,0.000
Qual é a população da região metropolitana de Fresno?,1008654  ,2.5,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
Qual é o local de nascimento de William Saroyan?,Fresno,1.7,4.75438,0.88889,0.400,0.0,1.0,1.0,0.000
Qual é o nome da subdivisão de Fresno?,Metropolitan Fresno  ,1.77778,4.37319,1.0,0.250,0.5,1.85566,1.0,0.000
Qual é o significado do nome Fresno em espanhol?,freixo,2.5,4.61384,1.0,0.600,0.0,1.0,1.0,0.000
