Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a definição de um número primo?,um número natural maior que 1 não divisível por outros menores.,1.66667,4.37319,1.0,1.000,2.25,5.02467,1.0,0.714
Que tipo de número é chamado se ele pode ser dividido por números menores que ele mesmo além de 1?,número composto.,2.04762,6.53429,0.85,0.727,1.0,1.85566,1.0,1.000
Qual teorema estabelece a importância dos números primos na teoria dos números?,fundamental da aritmética,3.46154,5.47097,0.83333,0.286,0.66667,2.50045,1.0,1.000
Como você chama o processo de verificar se um número é primo ou não?,primalidade,2.13333,5.51466,1.0,1.000,0.0,1.0,1.0,0.000
Que método simples e lento verifica a primalidade de um número testando divisibilidade por inteiros entre 2 e ?,divisão de trial,2.26316,6.11685,0.94444,0.400,0.66667,2.50045,1.0,0.500
Qual é o nome do teste que verifica a primalidade com base na hipótese de Riemann?,não mencionado explicitamente,2.41176,5.78178,1.0,0.500,1.0,2.50045,1.0,0.667
Qual algoritmo sempre dá resposta correta sobre a primalidade em tempo polinomial?,AKS,1.84615,5.20226,1.0,0.375,0.0,1.0,1.0,0.000
O maior número primo conhecido quando foi descoberto?,dezembro de 2018,2.0,4.37319,1.0,0.833,0.66667,2.50045,1.0,0.500
Quais conjecturas ainda não foram resolvidas envolvendo números primos?,Goldbach e twin prime.,2.1,4.61384,1.0,0.375,1.4,3.01273,1.0,0.000
Qual é o nome dado a um número que só pode ser escrito como produto de outros números primos?,número primo,1.85,6.11885,1.0,0.818,0.5,1.85566,1.0,1.500
