Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a idade estimada da Terra?,4,2.0,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Qual é a teoria que explica o movimento das placas tectônicas?,tectônica de placas  ,2.0,5.02467,1.0,0.333,0.66667,2.50045,1.0,0.000
Quais são os principais recursos naturais estudados pela geologia?,petróleo,2.2,4.61384,1.0,0.167,0.0,1.0,1.0,1.000
Quais ciências estão diretamente relacionadas à geologia?,geografia,2.125,4.10211,1.0,0.200,0.0,1.0,1.0,1.000
Quem foi o primeiro a usar a palavra geologia?,Jean-André Deluc,2.1,4.75438,0.88889,0.600,0.5,1.85566,1.0,0.000
Como a geologia está regulamentada no Brasil?,pela Lei nº 4.076/62 e pela CREA  ,1.875,4.10211,1.0,0.000,2.55556,4.25402,0.85714,0.000
Qual é a parte da Terra que é rígida e formada pela crosta e manto superior?,litosfera  ,2.41176,6.01226,0.875,0.333,0.0,1.0,1.0,0.000
O que é a astrogeologia?,estudo de corpos celestes além da Terra  ,1.5,3.43523,1.0,0.000,1.14286,4.10211,1.0,0.250
Quais são os principais componentes da litosfera?,crosta e parte superior do manto  ,1.75,4.10211,1.0,0.250,1.33333,3.79304,1.0,0.750
Qual é a função principal do geólogo em relação aos recursos naturais?,localizar e gerir recursos como petróleo,1.92308,5.20226,1.0,0.333,0.83333,3.79304,1.0,0.500
