Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que é a desigualdade econômica?,A distribuição de renda e riqueza entre as pessoas,1.57143,3.79304,1.0,0.000,1.22222,4.61384,1.0,0.750
Qual medida é mais utilizada para avaliar a desigualdade econômica?,Coeficiente de Gini,2.0,4.82961,1.0,0.429,0.66667,2.50045,1.0,0.000
Como a globalização afetou a desigualdade global?,Reduziu entre nações,2.0,4.25402,0.85714,0.000,0.66667,2.50045,1.0,0.000
Que índice leva em conta a desigualdade ao medir o desenvolvimento humano?,Índice de Desenvolvimento Humano Ajustado pela Desigualdade,2.15385,5.20226,1.0,0.714,1.71429,4.10211,1.0,0.167
Qual autor é conhecido por seu trabalho sobre desigualdade econômica?,Branko Milanović,1.81818,4.82961,1.0,0.500,0.5,1.85566,1.0,0.000
O Occupy Movement cita qual causa principal?,Desigualdade econômica,1.875,4.10211,1.0,0.400,0.5,1.85566,1.0,0.000
Quais são os tipos de igualdade mencionados no contexto?,Equidade,2.0,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
Qual imagem ilustra a desigualdade em cidades grandes?,Casa afetuada vs tendas de sem-teto,1.77778,4.37319,1.0,0.200,1.83333,3.79304,1.0,0.000
Qual livro trata da concentração de riqueza?,Capital no Século XXI,1.75,4.10211,1.0,0.500,1.5,3.01273,1.0,0.000
Como a desigualdade pode afetar o crescimento econômico?,Dificulta sua sustentação a longo prazo,1.77778,4.37319,1.0,0.400,1.16667,3.79304,1.0,0.500
