Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
de que área de atividade a farmácia atua no setor?,saúde,2.36364,4.96484,0.9,0.800,0.0,1.0,1.0,1.000
qual imagem representa a farmácia com o título PharmacistsMortar.svg?,farmácia,2.0,4.61384,1.0,0.600,0.0,1.0,1.0,1.000
quem atua na indústria da farmácia e possui produtos?,Cunningham Drug (Canada),2.4,4.61384,1.0,0.400,2.0,2.50045,1.0,0.000
qual é um exemplo de uma organização que atua na disciplina farmacêutica?,American Society of Health-System Pharmacists,1.76923,5.20226,1.0,0.500,2.0,3.43523,1.0,0.000
que tipo de modelo de página a farmácia usa no wiki?,Template:Pharmacy,2.41667,5.1549,0.90909,0.667,1.0,1.85566,1.0,0.000
quem possui a ocupação farmácia e tem educação relacionada à área?,Janine Tugononon,2.25,5.02467,1.0,0.571,0.5,1.85566,1.0,0.000
qual é o hiperônimo associado ao New England Compounding Center?,farmácia,3.09091,4.82961,1.0,0.000,0.0,1.0,1.0,1.000
como é representada uma farmácia na imagem Deutsche Apotheke Logo.svg?,farmácia,3.61538,4.82961,1.0,0.286,0.0,1.0,1.0,1.000
quais produtos a Apollo Hospitals tem relacionados à farmácia?,produtos de farmácia,2.2,4.61384,1.0,0.167,0.66667,2.50045,1.0,0.500
qual organização atua nas áreas da farmácia e possui ênfase em sua profissão?,Delta Sigma Theta (professional),2.28571,5.36491,1.0,0.429,2.5,3.01273,1.0,0.000
