Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quem fundou formalmente a dinastia Yuan?,Kublai Khan,1.71429,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
Qual foi a capital da dinastia Yuan?,Khanbaliq,2.0,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
Qual a origem étnica dos imperadores da dinastia Yuan?,Mongol,2.4,4.61384,1.0,0.200,0.0,1.0,1.0,0.000
Em que ano a dinastia Yuan foi dissolvida?,1368,2.11111,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Qual o nome alternativo para a dinastia Yuan?,Great Yuan State,1.77778,4.37319,1.0,0.250,1.0,2.50045,1.0,0.000
Qual o nome chinês da dinastia Yuan?,元朝,1.875,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
Quem era Genghis Khan em relação a Kublai Khan?,Avô,2.0,4.75438,0.88889,0.200,0.0,1.0,1.0,0.000
Qual evento militar envolveu a dinastia Yuan?,Battle of Xiangyang,1.875,4.10211,1.0,0.400,1.0,2.50045,1.0,0.000
Qual o nome do templo estabelecido na dinastia Yuan?,Xiyuan Temple,2.3,4.61384,1.0,0.400,0.5,1.85566,1.0,0.000
Qual o nome da rebelião que contribuiu para o fim da dinastia Yuan?,Red Turban Rebellion,2.21429,5.62279,0.84615,0.333,1.0,2.50045,1.0,0.000
