Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual foi a sede da British Satellite Broadcasting?,Londres,2.33333,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Quando a British Satellite Broadcasting começou a transmitir?,25 de março de 1990,2.11111,4.51932,0.875,0.200,0.8,3.59796,0.8,0.333
Qual serviço a BSB oferecia?,Televisão por satélite de transmissão direta,1.66667,3.43523,1.0,0.333,0.83333,3.79304,1.0,0.500
Com qual empresa a BSB se fundiu?,Sky Television plc,2.0,4.10211,1.0,0.333,1.0,2.50045,1.0,0.000
Qual empresa resultou da fusão BSB e Sky?,British Sky Broadcasting,1.77778,4.37319,1.0,0.200,1.0,2.50045,1.0,0.000
Onde estava localizada a British Satellite Broadcasting?,Reino Unido,1.75,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
Qual o foco principal da BSB?,Televisão por satélite,1.71429,3.79304,1.0,0.667,0.66667,2.50045,1.0,0.500
Qual a data da fusão BSB e Sky?,2 de novembro de 1990,2.44444,4.37319,1.0,0.250,0.8,3.59796,0.8,0.333
Qual a função da BSB?,Transmitir sinais de televisão via satélite,1.66667,3.43523,1.0,0.500,1.0,3.79304,1.0,0.500
Qual a importância da BSB na TV?,Pioneira na transmissão por satélite no Reino Unido,2.375,4.10211,1.0,0.667,1.125,4.37319,1.0,0.400
