Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a função de Jacksonville na Flórida?,A maior cidade e área no país.,1.77778,4.37319,1.0,0.250,2.375,4.10211,1.0,1.000
Em que estado se localiza Jacksonville?,Florida.,1.85714,3.79304,1.0,0.333,0.5,1.0,1.0,0.000
Qual foi o nome do primeiro assentamento europeu ali?,Fort Caroline.,2.5,4.61384,1.0,0.667,1.0,1.85566,1.0,0.000
Quem habitou originalmente a região de Jacksonville?,Timucua.,1.75,4.10211,1.0,0.250,0.5,1.0,1.0,0.000
Que presidente dos EUA teve seu nome atribuído a Jacksonville?,Andrew Jackson.,2.81818,4.82961,1.0,0.333,1.0,1.85566,1.0,0.000
Qual é a função do rio Saint Johns em Jacksonville?,Estratégico para o porto e a defesa.,2.63636,4.82961,1.0,0.429,2.0,4.10211,1.0,0.333
Qual é a posição de Jacksonville em termos de população na Flórida?,A mais populosa.,1.84615,5.32781,0.91667,0.333,1.25,2.50045,1.0,0.500
Qual centro militar está associado a Jacksonville?,Naval Submarine Base Kings Bay.,1.875,4.10211,1.0,0.400,2.0,3.43523,1.0,0.000
Qual região fica Jacksonville?,First Coast region.,1.6,3.01273,1.0,0.333,1.25,2.50045,1.0,0.000
Como são chamados os residentes de Jacksonville?,Jacksonvillians ou Jaxsons.,1.625,4.10211,1.0,0.250,1.25,2.50045,1.0,0.000
