Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a área da disciplina associada à Molecular Pharmaceutics?,medicina molecular,3.09091,4.82961,1.0,0.333,0.5,1.85566,1.0,0.500
Wegmans possui qual serviço de farmácia?,serviço de farmácia,2.0,3.79304,1.0,0.500,0.66667,2.50045,1.0,1.000
Fidesco Group vendeu qual produto relacionado à farmácia?,produto relacionado à farmácia,2.33333,4.37319,1.0,0.333,1.5,3.01273,1.0,0.667
Özgür Özel foi educado em qual área da disciplina associada à farmácia?,farmácia,2.76923,5.20226,1.0,0.500,0.0,1.0,1.0,1.000
Family Fare possui qual produto relacionado à farmácia?,produtos relacionados à farmácia,2.11111,4.37319,1.0,0.333,1.5,3.01273,1.0,0.333
LaVerdiere's vendeu produtos relacionados à qual área da disciplina?,farmácia,3.33333,4.82961,1.0,0.429,0.0,1.0,1.0,1.000
Boone Drug pertence ao setor da indústria que tem relação com a farmácia?,indústria de farmácia,2.28571,5.36491,1.0,0.500,0.66667,2.50045,1.0,1.000
Santa Isabel (supermarkets) possui qual produto relacionado à farmácia?,produtos relacionados à farmácia,2.83333,4.61384,1.0,0.286,1.5,3.01273,1.0,0.333
Philidor Rx Services é do tipo qual área da disciplina associada à farmácia?,farmácia,2.21429,5.36491,1.0,0.444,0.0,1.0,1.0,1.000
Apotek 1 Gruppen atua em qual indústria relacionada à farmácia?,indústria de farmácia,2.63636,4.82961,1.0,0.286,0.66667,2.50045,1.0,1.000
Bartell Drugs é parte da indústria que se concentra na farmácia?,indústria de farmácia,1.91667,5.02467,1.0,0.429,0.66667,2.50045,1.0,1.000
Pharmacy possui imagem representativa do logo Apotheke Oesterreich Logo.svg?,sim,2.58333,4.61384,1.0,0.250,0.0,1.0,1.0,1.000
Pharmacy usa modelo de página wiki Template:Pharmacy?,sim,2.3,4.51932,0.875,0.286,0.0,1.0,1.0,1.000
Journal of Pharmacy Practice atua em qual área da disciplina associada à farmácia?,farmácia,2.92857,5.36491,1.0,0.333,0.0,1.0,1.0,1.000
