Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Em que data a British Satellite Broadcasting começou suas transmissões de televisão via satélite?,25 de março de 1990,2.26667,5.51466,1.0,0.375,0.8,3.59796,0.8,0.333
Qual empresa sucedeu a British Satellite Broadcasting após sua fusão em novembro de 1990?,Sky UK,2.2,5.51466,1.0,0.250,0.5,1.85566,1.0,0.000
Que filme foi produzido pela British Satellite Broadcasting e também filmado em seu estúdio?,Hardware (film),2.33333,5.51466,1.0,0.222,1.5,1.85566,1.0,0.000
Em que ano a British Satellite Broadcasting foi fundada?,1986,2.3,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
Qual era o nome da sede da British Satellite Broadcasting?,Marco Polo House,3.09091,4.96484,0.9,0.500,1.0,2.50045,1.0,0.000
Quais canais de TV eram de propriedade da British Satellite Broadcasting?,The Movie Channel,2.25,5.1549,0.90909,0.286,1.0,2.50045,1.0,0.000
Como é chamado o logotipo representativo da British Satellite Broadcasting em uma versão mais clara e recortada?,Marco Polo House (brighter cropped version).jpg,2.94444,5.90165,1.0,0.250,4.5,4.10211,1.0,0.000
Qual foi a data exata de fundação da British Satellite Broadcasting?,11 de dezembro de 1986,2.33333,5.02467,1.0,0.143,0.8,3.59796,0.8,0.333
O que aconteceu com a British Satellite Broadcasting em 1990 no contexto das fusões e aquisições?,Foi sucedida por BSkyB após a fusão com Sky Television plc,2.76471,5.78178,1.0,0.000,1.0,5.02467,1.0,0.000
Qual era o nome oficial da empresa British Satellite Broadcasting?,British Satellite Broadcasting plc,2.36364,4.82961,1.0,0.714,1.5,3.01273,1.0,0.000
